Date,Location,Temperature,WeatherEvent,Precipitation
2020-08-15,City_3,32.6,Clear,0.0
2020-08-16,City_3,45.5,Rain,0.0
2020-08-17,City_3,35.6,Rain,0.96
2020-08-18,City_3,49.3,Rain,0.0
2020-08-19,City_3,43.7,Rain,0.54
2020-08-20,City_3,41.7,Clear,0.0
2020-08-21,City_3,42.1,Fog,0.0
2020-08-22,City_3,42.7,Rain,0.9
2020-08-23,City_3,40.3,Windy,0.0
2020-08-24,City_3,44.9,Clear,0.0
2020-08-25,City_3,39.9,Rain,0.0
2020-08-26,City_3,43.1,Rain,0.61
2020-08-27,City_3,39.6,Clear,0.0
2020-08-28,City_3,37.0,Rain,0.84
2020-08-29,City_3,38.9,Clear,0.0
2020-08-30,City_3,42.2,Rain,0.03
2020-08-31,City_3,44.0,Clear,0.0
2020-09-01,City_3,35.2,Rain,0.47
2020-09-02,City_3,43.8,Clear,0.0
2020-09-03,City_3,42.3,Clear,0.0
2020-09-04,City_3,40.9,Clear,0.0
2020-09-05,City_3,45.7,Clear,0.0
2020-09-06,City_3,41.8,Clear,0.0
2020-09-07,City_3,44.1,Clear,0.0
2020-09-08,City_3,46.9,Rain,0.0
2020-09-09,City_3,42.7,Rain,0.62
2020-09-10,City_3,38.1,Rain,0.15
2020-09-11,City_3,46.3,Rain,0.0
2020-09-12,City_3,38.0,Clear,0.0
2020-09-13,City_3,49.6,Clear,0.0
2020-09-14,City_3,39.1,Clear,0.0
2020-09-15,City_3,40.3,Clear,0.0
2020-09-16,City_3,39.9,Clear,0.0
2020-09-17,City_3,46.4,Windy,0.0
2020-09-18,City_3,35.0,Clear,0.0
2020-09-19,City_3,52.9,Cloudy,0.0
2020-09-20,City_3,39.0,Clear,0.0
2020-09-21,City_3,45.3,Clear,0.0
2020-09-22,City_3,38.7,Clear,0.0
2020-09-23,City_3,38.3,Rain,0.0
2020-09-24,City_3,42.2,Rain,0.0
2020-09-25,City_3,40.3,Rain,0.92
2020-09-26,City_3,44.1,Rain,0.95
2020-09-27,City_3,52.4,Rain,0.0
2020-09-28,City_3,43.9,Clear,0.0
2020-09-29,City_3,37.5,Fog,0.0
2020-09-30,City_3,48.4,Rain,1.11
2020-10-01,City_3,37.5,Clear,0.0
2020-10-02,City_3,36.1,Clear,0.0
2020-10-03,City_3,43.4,Clear,0.0
2020-10-04,City_3,40.5,Rain,0.62
2020-10-05,City_3,40.7,Clear,0.0
2020-10-06,City_3,30.4,Snow,0.78
2020-10-07,City_3,46.8,Rain,0.0
2020-10-08,City_3,45.6,Clear,0.0
2020-10-09,City_3,37.1,Clear,0.0
2020-10-10,City_3,39.6,Rain,0.02
2020-10-11,City_3,37.3,Rain,0.65
2020-10-12,City_3,51.9,Clear,0.0
2020-10-13,City_3,51.9,Fog,0.0
2020-10-14,City_3,43.2,Clear,0.0
2020-10-15,City_3,36.2,Rain,0.34
2020-10-16,City_3,46.8,Rain,0.57
2020-10-17,City_3,36.7,Clear,0.0
2020-10-18,City_3,43.9,Rain,0.3
2020-10-19,City_3,45.8,Clear,0.0
2020-10-20,City_3,40.5,Rain,0.86
2020-10-21,City_3,51.4,Clear,0.0
2020-10-22,City_3,39.8,Rain,0.66
2020-10-23,City_3,46.6,Clear,0.0
2020-10-24,City_3,41.8,Clear,0.0
2020-10-25,City_3,45.2,Rain,0.0
2020-10-26,City_3,41.4,Clear,0.0
2020-10-27,City_3,38.1,Windy,0.0
2020-10-28,City_3,49.1,Rain,0.0
2020-10-29,City_3,43.0,Rain,0.44
2020-10-30,City_3,41.4,Clear,0.0
2020-10-31,City_3,51.2,Clear,0.0
2020-11-01,City_3,36.0,Rain,0.24
2020-11-02,City_3,51.0,Clear,0.0
2020-11-03,City_3,50.2,Rain,1.39
2020-11-04,City_3,56.3,Rain,0.0
2020-11-05,City_3,46.1,Clear,0.0
2020-11-06,City_3,43.7,Clear,0.0
2020-11-07,City_3,42.1,Fog,0.0
2020-11-08,City_3,41.5,Clear,0.0
2020-11-09,City_3,50.1,Clear,0.0
2020-11-10,City_3,46.7,Clear,0.0
2020-11-11,City_3,52.3,Clear,0.0
2020-11-12,City_3,46.9,Clear,0.0
2020-11-13,City_3,48.4,Clear,0.0
2020-11-14,City_3,41.4,Rain,0.0
2020-11-15,City_3,53.6,Clear,0.0
2020-11-16,City_3,49.9,Clear,0.0
2020-11-17,City_3,54.6,Clear,0.0
2020-11-18,City_3,51.9,Clear,0.0
2020-11-19,City_3,49.7,Clear,0.0
2020-11-20,City_3,39.6,Clear,0.0
2020-11-21,City_3,57.6,Clear,0.0
2020-11-22,City_3,53.0,Rain,0.01
2020-11-23,City_3,45.0,Clear,0.0
2020-11-24,City_3,54.3,Rain,0.0
2020-11-25,City_3,52.1,Clear,0.0
2020-11-26,City_3,55.8,Rain,0.13
2020-11-27,City_3,60.2,Clear,0.0
2020-11-28,City_3,61.1,Clear,0.0
2020-11-29,City_3,53.7,Clear,0.0
2020-11-30,City_3,58.8,Rain,0.15
2020-12-01,City_3,46.2,Clear,0.0
2020-12-02,City_3,56.1,Clear,0.0
2020-12-03,City_3,51.1,Clear,0.0
2020-12-04,City_3,47.5,Clear,0.0
2020-12-05,City_3,57.5,Rain,1.4
2020-12-06,City_3,54.9,Rain,0.88
2020-12-07,City_3,50.8,Rain,0.0
2020-12-08,City_3,56.6,Rain,0.57
2020-12-09,City_3,60.5,Rain,1.24
2020-12-10,City_3,54.9,Clear,0.0
2020-12-11,City_3,57.3,Clear,0.0
2020-12-12,City_3,64.1,Clear,0.0
2020-12-13,City_3,68.2,Clear,0.0
2020-12-14,City_3,58.5,Fog,0.0
2020-12-15,City_3,64.0,Clear,0.0
2020-12-16,City_3,62.3,Clear,0.0
2020-12-17,City_3,59.8,Rain,0.96
2020-12-18,City_3,56.3,Rain,0.36
2020-12-19,City_3,54.3,Clear,0.0
2020-12-20,City_3,56.6,Clear,0.0
2020-12-21,City_3,46.2,Rain,0.01
2020-12-22,City_3,57.5,Clear,0.0
2020-12-23,City_3,56.9,Clear,0.0
2020-12-24,City_3,46.7,Clear,0.0
2020-12-25,City_3,60.2,Clear,0.0
2020-12-26,City_3,63.0,Rain,0.0
2020-12-27,City_3,57.9,Clear,0.0
2020-12-28,City_3,61.6,Clear,0.0
2020-12-29,City_3,54.7,Clear,0.0
2020-12-30,City_3,60.1,Clear,0.0
2020-12-31,City_3,59.6,Clear,0.0
2021-01-01,City_3,61.5,Clear,0.0
2021-01-02,City_3,63.7,Clear,0.0
2021-01-03,City_3,67.0,Clear,0.0
2021-01-04,City_3,65.1,Rain,0.53
2021-01-05,City_3,60.2,Clear,0.0
2021-01-06,City_3,61.8,Clear,0.0
2021-01-07,City_3,56.7,Clear,0.0
2021-01-08,City_3,66.5,Clear,0.0
2021-01-09,City_3,64.2,Clear,0.0
2021-01-10,City_3,65.9,Clear,0.0
2021-01-11,City_3,67.4,Clear,0.0
2021-01-12,City_3,63.4,Rain,0.54
2021-01-13,City_3,61.0,Clear,0.0
2021-01-14,City_3,69.4,Clear,0.0
2021-01-15,City_3,66.3,Clear,0.0
2021-01-16,City_3,72.2,Rain,0.0
2021-01-17,City_3,61.6,Clear,0.0
2021-01-18,City_3,69.0,Clear,0.0
2021-01-19,City_3,68.4,Rain,0.51
2021-01-20,City_3,65.4,Clear,0.0
2021-01-21,City_3,59.4,Clear,0.0
2021-01-22,City_3,65.0,Rain,1.5
2021-01-23,City_3,57.6,Clear,0.0
2021-01-24,City_3,73.9,Rain,0.0
2021-01-25,City_3,60.9,Rain,0.51
2021-01-26,City_3,65.3,Clear,0.0
2021-01-27,City_3,66.5,Clear,0.0
2021-01-28,City_3,74.0,Clear,0.0
2021-01-29,City_3,71.5,Clear,0.0
2021-01-30,City_3,72.7,Clear,0.0
2021-01-31,City_3,57.6,Clear,0.0
2021-02-01,City_3,55.1,Windy,0.0
2021-02-02,City_3,59.3,Windy,0.0
2021-02-03,City_3,66.6,Clear,0.0
2021-02-04,City_3,70.1,Windy,0.0
2021-02-05,City_3,70.1,Clear,0.0
2021-02-06,City_3,70.4,Clear,0.0
2021-02-07,City_3,68.0,Clear,0.0
2021-02-08,City_3,76.5,Cloudy,0.0
2021-02-09,City_3,71.5,Clear,0.0
2021-02-10,City_3,58.1,Clear,0.0
2021-02-11,City_3,73.6,Rain,0.44
2021-02-12,City_3,67.6,Clear,0.0
2021-02-13,City_3,72.2,Clear,0.0
2021-02-14,City_3,67.2,Fog,0.0
2021-02-15,City_3,74.6,Rain,0.0
2021-02-16,City_3,63.4,Rain,0.1
2021-02-17,City_3,67.5,Cloudy,0.0
2021-02-18,City_3,79.6,Windy,0.0
2021-02-19,City_3,71.4,Clear,0.0
2021-02-20,City_3,70.5,Clear,0.0
2021-02-21,City_3,65.4,Clear,0.0
2021-02-22,City_3,77.2,Clear,0.0
2021-02-23,City_3,72.6,Rain,0.0
2021-02-24,City_3,61.6,Rain,0.14
2021-02-25,City_3,72.3,Rain,1.36
2021-02-26,City_3,63.3,Clear,0.0
2021-02-27,City_3,58.9,Clear,0.0
2021-02-28,City_3,77.1,Clear,0.0
2021-03-01,City_3,81.8,Clear,0.0
2021-03-02,City_3,83.5,Clear,0.0
2021-03-03,City_3,76.9,Thunderstorm,2.15
2021-03-04,City_3,71.7,Rain,0.0
2021-03-05,City_3,75.9,Clear,0.0
2021-03-06,City_3,66.9,Clear,0.0
2021-03-07,City_3,72.2,Rain,1.15
2021-03-08,City_3,74.0,Clear,0.0
2021-03-09,City_3,64.6,Rain,0.99
2021-03-10,City_3,72.4,Clear,0.0
2021-03-11,City_3,73.9,Clear,0.0
2021-03-12,City_3,75.2,Thunderstorm,2.78
2021-03-13,City_3,68.8,Rain,0.51
2021-03-14,City_3,74.5,Rain,0.64
2021-03-15,City_3,70.6,Clear,0.0
2021-03-16,City_3,71.8,Clear,0.0
2021-03-17,City_3,70.5,Clear,0.0
2021-03-18,City_3,76.0,Clear,0.0
2021-03-19,City_3,62.0,Rain,1.1
2021-03-20,City_3,63.8,Windy,0.0
2021-03-21,City_3,69.6,Clear,0.0
2021-03-22,City_3,69.1,Fog,0.0
2021-03-23,City_3,72.1,Rain,0.0
2021-03-24,City_3,68.5,Cloudy,0.0
2021-03-25,City_3,84.0,Fog,0.0
2021-03-26,City_3,79.2,Clear,0.0
2021-03-27,City_3,72.5,Clear,0.0
2021-03-28,City_3,73.7,Rain,0.53
2021-03-29,City_3,66.8,Rain,0.86
2021-03-30,City_3,70.2,Clear,0.0
2021-03-31,City_3,74.1,Clear,0.0
2021-04-01,City_3,78.6,Clear,0.0
2021-04-02,City_3,73.6,Rain,0.19
2021-04-03,City_3,66.1,Clear,0.0
2021-04-04,City_3,71.3,Clear,0.0
2021-04-05,City_3,64.5,Rain,0.67
2021-04-06,City_3,65.2,Clear,0.0
2021-04-07,City_3,67.9,Rain,0.0
2021-04-08,City_3,73.2,Clear,0.0
2021-04-09,City_3,54.5,Clear,0.0
2021-04-10,City_3,77.0,Thunderstorm,0.51
2021-04-11,City_3,63.2,Clear,0.0
2021-04-12,City_3,76.0,Thunderstorm,0.9
2021-04-13,City_3,63.4,Rain,1.11
2021-04-14,City_3,73.2,Rain,0.07
2021-04-15,City_3,71.1,Rain,0.0
2021-04-16,City_3,71.7,Clear,0.0
2021-04-17,City_3,64.0,Clear,0.0
2021-04-18,City_3,77.0,Clear,0.0
2021-04-19,City_3,60.7,Clear,0.0
2021-04-20,City_3,72.3,Clear,0.0
2021-04-21,City_3,70.7,Windy,0.0
2021-04-22,City_3,69.0,Clear,0.0
2021-04-23,City_3,61.9,Clear,0.0
2021-04-24,City_3,66.5,Clear,0.0
2021-04-25,City_3,70.1,Clear,0.0
2021-04-26,City_3,69.5,Clear,0.0
2021-04-27,City_3,75.2,Rain,1.04
2021-04-28,City_3,77.6,Rain,0.2
2021-04-29,City_3,67.6,Clear,0.0
2021-04-30,City_3,64.8,Clear,0.0
2021-05-01,City_3,68.4,Rain,1.49
2021-05-02,City_3,73.8,Clear,0.0
2021-05-03,City_3,71.2,Clear,0.0
2021-05-04,City_3,63.4,Rain,0.82
2021-05-05,City_3,73.9,Rain,0.62
2021-05-06,City_3,70.3,Rain,0.64
2021-05-07,City_3,65.0,Clear,0.0
2021-05-08,City_3,58.3,Clear,0.0
2021-05-09,City_3,61.4,Rain,1.24
2021-05-10,City_3,59.9,Rain,1.12
2021-05-11,City_3,62.2,Clear,0.0
2021-05-12,City_3,69.4,Clear,0.0
2021-05-13,City_3,64.6,Rain,0.0
2021-05-14,City_3,60.2,Clear,0.0
2021-05-15,City_3,52.5,Rain,0.0
2021-05-16,City_3,57.6,Clear,0.0
2021-05-17,City_3,54.3,Windy,0.0
2021-05-18,City_3,64.1,Windy,0.0
2021-05-19,City_3,58.9,Rain,1.03
2021-05-20,City_3,62.2,Clear,0.0
2021-05-21,City_3,54.2,Rain,0.98
2021-05-22,City_3,66.7,Clear,0.0
2021-05-23,City_3,61.9,Clear,0.0
2021-05-24,City_3,62.0,Rain,0.13
2021-05-25,City_3,66.7,Clear,0.0
2021-05-26,City_3,58.1,Rain,0.26
2021-05-27,City_3,68.1,Clear,0.0
2021-05-28,City_3,53.7,Rain,0.0
2021-05-29,City_3,54.8,Cloudy,0.0
2021-05-30,City_3,57.3,Clear,0.0
2021-05-31,City_3,61.1,Rain,0.51
2021-06-01,City_3,57.2,Rain,0.51
2021-06-02,City_3,58.5,Clear,0.0
2021-06-03,City_3,54.4,Rain,1.06
2021-06-04,City_3,64.6,Clear,0.0
2021-06-05,City_3,54.3,Rain,0.93
2021-06-06,City_3,60.7,Windy,0.0
2021-06-07,City_3,55.1,Clear,0.0
2021-06-08,City_3,59.8,Clear,0.0
2021-06-09,City_3,58.2,Clear,0.0
2021-06-10,City_3,56.3,Rain,0.61
2021-06-11,City_3,53.6,Rain,0.2
2021-06-12,City_3,57.6,Rain,0.0
2021-06-13,City_3,61.3,Clear,0.0
2021-06-14,City_3,59.2,Cloudy,0.0
2021-06-15,City_3,49.6,Clear,0.0
2021-06-16,City_3,64.6,Rain,0.0
2021-06-17,City_3,51.7,Clear,0.0
2021-06-18,City_3,54.0,Clear,0.0
2021-06-19,City_3,58.6,Rain,0.92
2021-06-20,City_3,42.4,Rain,0.62
2021-06-21,City_3,56.9,Rain,0.12
2021-06-22,City_3,50.6,Rain,0.53
2021-06-23,City_3,54.1,Clear,0.0
2021-06-24,City_3,53.1,Rain,0.06
2021-06-25,City_3,47.2,Clear,0.0
2021-06-26,City_3,51.7,Clear,0.0
2021-06-27,City_3,58.1,Rain,0.0
2021-06-28,City_3,49.7,Rain,0.0
2021-06-29,City_3,43.8,Rain,0.21
2021-06-30,City_3,50.7,Clear,0.0
2021-07-01,City_3,61.5,Clear,0.0
2021-07-02,City_3,44.4,Rain,0.06
2021-07-03,City_3,55.8,Clear,0.0
2021-07-04,City_3,41.9,Clear,0.0
2021-07-05,City_3,36.8,Clear,0.0
2021-07-06,City_3,50.8,Clear,0.0
2021-07-07,City_3,58.0,Rain,0.0
2021-07-08,City_3,41.7,Clear,0.0
2021-07-09,City_3,37.9,Rain,0.91
2021-07-10,City_3,53.9,Rain,0.0
2021-07-11,City_3,59.9,Rain,0.23
2021-07-12,City_3,50.5,Clear,0.0
2021-07-13,City_3,48.4,Clear,0.0
2021-07-14,City_3,37.3,Rain,0.72
2021-07-15,City_3,44.9,Rain,0.0
2021-07-16,City_3,42.5,Fog,0.0
2021-07-17,City_3,44.1,Clear,0.0
2021-07-18,City_3,44.8,Clear,0.0
2021-07-19,City_3,43.8,Clear,0.0
2021-07-20,City_3,41.0,Clear,0.0
2021-07-21,City_3,42.5,Clear,0.0
2021-07-22,City_3,45.8,Clear,0.0
2021-07-23,City_3,51.7,Rain,0.68
2021-07-24,City_3,43.9,Clear,0.0
2021-07-25,City_3,49.6,Clear,0.0
2021-07-26,City_3,50.6,Rain,0.16
2021-07-27,City_3,44.6,Clear,0.0
2021-07-28,City_3,46.6,Rain,0.15
2021-07-29,City_3,50.8,Clear,0.0
2021-07-30,City_3,40.9,Clear,0.0
2021-07-31,City_3,43.9,Clear,0.0
2021-08-01,City_3,47.3,Rain,0.0
2021-08-02,City_3,52.0,Clear,0.0
2021-08-03,City_3,44.0,Clear,0.0
2021-08-04,City_3,45.7,Rain,0.24
2021-08-05,City_3,39.1,Clear,0.0
2021-08-06,City_3,45.5,Windy,0.0
2021-08-07,City_3,45.9,Clear,0.0
2021-08-08,City_3,38.1,Clear,0.0
2021-08-09,City_3,38.3,Clear,0.0
2021-08-10,City_3,36.2,Clear,0.0
2021-08-11,City_3,39.4,Rain,0.26
2021-08-12,City_3,39.7,Clear,0.0
2021-08-13,City_3,35.6,Rain,0.0
2021-08-14,City_3,44.6,Clear,0.0
2021-08-15,City_3,37.2,Clear,0.0
2021-08-16,City_3,40.2,Rain,0.0
2021-08-17,City_3,49.0,Windy,0.0
2021-08-18,City_3,43.8,Clear,0.0
2021-08-19,City_3,42.4,Rain,0.0
2021-08-20,City_3,45.3,Rain,1.17
2021-08-21,City_3,47.0,Clear,0.0
2021-08-22,City_3,50.7,Clear,0.0
2021-08-23,City_3,37.5,Clear,0.0
2021-08-24,City_3,38.9,Rain,0.0
2021-08-25,City_3,49.3,Clear,0.0
2021-08-26,City_3,40.8,Rain,0.0
2021-08-27,City_3,39.8,Rain,0.0
2021-08-28,City_3,34.2,Rain,0.0
2021-08-29,City_3,46.7,Rain,0.95
2021-08-30,City_3,38.9,Rain,0.4
2021-08-31,City_3,42.7,Clear,0.0
2021-09-01,City_3,25.6,Snow,1.15
2021-09-02,City_3,36.9,Rain,0.17
2021-09-03,City_3,38.3,Rain,0.47
2021-09-04,City_3,40.6,Rain,0.94
2021-09-05,City_3,30.4,Clear,0.0
2021-09-06,City_3,50.7,Rain,0.0
2021-09-07,City_3,49.5,Rain,0.13
2021-09-08,City_3,39.9,Rain,0.11
2021-09-09,City_3,45.2,Clear,0.0
2021-09-10,City_3,34.1,Clear,0.0
2021-09-11,City_3,42.6,Clear,0.0
2021-09-12,City_3,49.2,Clear,0.0
2021-09-13,City_3,33.0,Clear,0.0
2021-09-14,City_3,39.3,Clear,0.0
2021-09-15,City_3,38.4,Rain,0.5
2021-09-16,City_3,36.6,Clear,0.0
2021-09-17,City_3,38.6,Clear,0.0
2021-09-18,City_3,41.4,Clear,0.0
2021-09-19,City_3,42.1,Clear,0.0
2021-09-20,City_3,43.1,Rain,0.0
2021-09-21,City_3,37.8,Rain,0.97
2021-09-22,City_3,37.6,Rain,0.4
2021-09-23,City_3,40.0,Clear,0.0
2021-09-24,City_3,35.3,Clear,0.0
2021-09-25,City_3,34.9,Clear,0.0
2021-09-26,City_3,33.9,Rain,0.26
2021-09-27,City_3,43.7,Clear,0.0
2021-09-28,City_3,33.5,Clear,0.0
2021-09-29,City_3,30.6,Snow,1.04
2021-09-30,City_3,50.1,Clear,0.0
2021-10-01,City_3,40.7,Clear,0.0
2021-10-02,City_3,40.1,Clear,0.0
2021-10-03,City_3,36.0,Clear,0.0
2021-10-04,City_3,53.3,Rain,0.0
2021-10-05,City_3,40.4,Clear,0.0
2021-10-06,City_3,45.4,Clear,0.0
2021-10-07,City_3,35.8,Clear,0.0
2021-10-08,City_3,36.8,Clear,0.0
2021-10-09,City_3,42.9,Rain,0.0
2021-10-10,City_3,43.6,Rain,0.0
2021-10-11,City_3,40.8,Rain,0.0
2021-10-12,City_3,32.5,Clear,0.0
2021-10-13,City_3,32.4,Rain,0.62
2021-10-14,City_3,45.9,Clear,0.0
2021-10-15,City_3,40.1,Clear,0.0
2021-10-16,City_3,35.4,Clear,0.0
2021-10-17,City_3,46.1,Clear,0.0
2021-10-18,City_3,40.8,Rain,0.65
2021-10-19,City_3,47.4,Clear,0.0
2021-10-20,City_3,49.0,Rain,0.0
2021-10-21,City_3,45.0,Clear,0.0
2021-10-22,City_3,41.2,Rain,0.42
2021-10-23,City_3,36.3,Clear,0.0
2021-10-24,City_3,47.1,Windy,0.0
2021-10-25,City_3,48.4,Clear,0.0
2021-10-26,City_3,53.0,Clear,0.0
2021-10-27,City_3,37.6,Clear,0.0
2021-10-28,City_3,47.0,Rain,0.87
2021-10-29,City_3,47.2,Clear,0.0
2021-10-30,City_3,39.3,Clear,0.0
2021-10-31,City_3,57.9,Rain,0.41
2021-11-01,City_3,42.0,Clear,0.0
2021-11-02,City_3,49.0,Rain,1.08
2021-11-03,City_3,43.3,Clear,0.0
2021-11-04,City_3,42.1,Clear,0.0
2021-11-05,City_3,44.5,Cloudy,0.0
2021-11-06,City_3,50.3,Rain,0.0
2021-11-07,City_3,62.7,Fog,0.0
2021-11-08,City_3,46.2,Rain,0.0
2021-11-09,City_3,45.3,Rain,1.06
2021-11-10,City_3,35.1,Rain,0.0
2021-11-11,City_3,40.4,Clear,0.0
2021-11-12,City_3,42.8,Clear,0.0
2021-11-13,City_3,48.6,Rain,0.77
2021-11-14,City_3,51.8,Clear,0.0
2021-11-15,City_3,46.6,Clear,0.0
2021-11-16,City_3,53.0,Clear,0.0
2021-11-17,City_3,40.8,Rain,0.2
2021-11-18,City_3,45.2,Clear,0.0
2021-11-19,City_3,41.1,Rain,0.02
2021-11-20,City_3,52.5,Windy,0.0
2021-11-21,City_3,51.9,Clear,0.0
2021-11-22,City_3,54.7,Clear,0.0
2021-11-23,City_3,49.6,Clear,0.0
2021-11-24,City_3,46.8,Clear,0.0
2021-11-25,City_3,49.1,Clear,0.0
2021-11-26,City_3,52.9,Rain,1.33
2021-11-27,City_3,44.9,Clear,0.0
2021-11-28,City_3,55.8,Cloudy,0.0
2021-11-29,City_3,58.5,Rain,0.51
2021-11-30,City_3,55.1,Clear,0.0
2021-12-01,City_3,57.2,Rain,0.0
2021-12-02,City_3,47.6,Rain,0.42
2021-12-03,City_3,44.2,Rain,0.76
2021-12-04,City_3,64.1,Clear,0.0
2021-12-05,City_3,52.7,Clear,0.0
2021-12-06,City_3,60.6,Rain,0.43
2021-12-07,City_3,47.4,Clear,0.0
2021-12-08,City_3,53.1,Clear,0.0
2021-12-09,City_3,47.3,Clear,0.0
2021-12-10,City_3,59.1,Clear,0.0
2021-12-11,City_3,53.9,Clear,0.0
2021-12-12,City_3,49.7,Rain,0.15
2021-12-13,City_3,53.1,Clear,0.0
2021-12-14,City_3,66.1,Clear,0.0
2021-12-15,City_3,57.8,Clear,0.0
2021-12-16,City_3,52.1,Clear,0.0
2021-12-17,City_3,54.5,Rain,1.01
2021-12-18,City_3,58.4,Rain,0.19
2021-12-19,City_3,54.4,Clear,0.0
2021-12-20,City_3,55.8,Clear,0.0
2021-12-21,City_3,53.8,Clear,0.0
2021-12-22,City_3,51.3,Clear,0.0
2021-12-23,City_3,69.7,Clear,0.0
2021-12-24,City_3,56.8,Clear,0.0
2021-12-25,City_3,65.6,Clear,0.0
2021-12-26,City_3,61.8,Rain,0.16
2021-12-27,City_3,53.5,Clear,0.0
2021-12-28,City_3,45.5,Clear,0.0
2021-12-29,City_3,68.5,Clear,0.0
2021-12-30,City_3,59.4,Clear,0.0
2021-12-31,City_3,61.6,Clear,0.0
2022-01-01,City_3,62.2,Rain,0.03
2022-01-02,City_3,55.0,Clear,0.0
2022-01-03,City_3,55.0,Clear,0.0
2022-01-04,City_3,62.0,Clear,0.0
2022-01-05,City_3,66.0,Clear,0.0
2022-01-06,City_3,59.2,Rain,0.0
2022-01-07,City_3,69.0,Clear,0.0
2022-01-08,City_3,62.7,Clear,0.0
2022-01-09,City_3,64.2,Clear,0.0
2022-01-10,City_3,66.8,Cloudy,0.0
2022-01-11,City_3,73.2,Clear,0.0
2022-01-12,City_3,58.5,Rain,0.06
2022-01-13,City_3,60.9,Clear,0.0
2022-01-14,City_3,61.7,Clear,0.0
2022-01-15,City_3,66.7,Clear,0.0
2022-01-16,City_3,51.3,Clear,0.0
2022-01-17,City_3,67.7,Rain,1.34
2022-01-18,City_3,63.8,Clear,0.0
2022-01-19,City_3,78.4,Fog,0.0
2022-01-20,City_3,71.2,Rain,0.0
2022-01-21,City_3,63.5,Clear,0.0
2022-01-22,City_3,62.3,Clear,0.0
2022-01-23,City_3,59.7,Clear,0.0
2022-01-24,City_3,70.0,Clear,0.0
2022-01-25,City_3,69.0,Rain,0.91
2022-01-26,City_3,69.3,Clear,0.0
2022-01-27,City_3,65.1,Rain,0.0
2022-01-28,City_3,68.0,Clear,0.0
2022-01-29,City_3,73.6,Clear,0.0
2022-01-30,City_3,64.6,Clear,0.0
2022-01-31,City_3,69.8,Clear,0.0
2022-02-01,City_3,62.6,Clear,0.0
2022-02-02,City_3,63.2,Clear,0.0
2022-02-03,City_3,70.7,Clear,0.0
2022-02-04,City_3,65.9,Clear,0.0
2022-02-05,City_3,69.4,Clear,0.0
2022-02-06,City_3,67.9,Fog,0.0
2022-02-07,City_3,71.3,Rain,0.8
2022-02-08,City_3,64.5,Windy,0.0
2022-02-09,City_3,66.6,Cloudy,0.0
2022-02-10,City_3,68.3,Rain,0.0
2022-02-11,City_3,56.9,Rain,0.0
2022-02-12,City_3,64.6,Rain,0.69
2022-02-13,City_3,74.0,Clear,0.0
2022-02-14,City_3,75.4,Clear,0.0
2022-02-15,City_3,68.9,Windy,0.0
2022-02-16,City_3,60.9,Clear,0.0
2022-02-17,City_3,72.5,Rain,1.46
2022-02-18,City_3,60.8,Clear,0.0
2022-02-19,City_3,74.5,Rain,1.46
2022-02-20,City_3,71.7,Clear,0.0
2022-02-21,City_3,69.4,Clear,0.0
2022-02-22,City_3,73.0,Rain,1.41
2022-02-23,City_3,71.0,Rain,0.55
2022-02-24,City_3,65.6,Clear,0.0
2022-02-25,City_3,68.5,Rain,0.0
2022-02-26,City_3,69.7,Clear,0.0
2022-02-27,City_3,69.3,Clear,0.0
2022-02-28,City_3,68.1,Clear,0.0
2022-03-01,City_3,75.2,Clear,0.0
2022-03-02,City_3,77.7,Clear,0.0
2022-03-03,City_3,71.7,Clear,0.0
2022-03-04,City_3,76.4,Clear,0.0
2022-03-05,City_3,64.8,Clear,0.0
2022-03-06,City_3,68.7,Clear,0.0
2022-03-07,City_3,73.0,Rain,0.87
2022-03-08,City_3,75.4,Clear,0.0
2022-03-09,City_3,72.4,Clear,0.0
2022-03-10,City_3,75.3,Clear,0.0
2022-03-11,City_3,63.7,Clear,0.0
2022-03-12,City_3,80.6,Clear,0.0
2022-03-13,City_3,72.5,Clear,0.0
2022-03-14,City_3,67.9,Clear,0.0
2022-03-15,City_3,69.0,Clear,0.0
2022-03-16,City_3,68.8,Clear,0.0
2022-03-17,City_3,80.2,Clear,0.0
2022-03-18,City_3,70.4,Rain,0.59
2022-03-19,City_3,79.8,Clear,0.0
2022-03-20,City_3,50.2,Clear,0.0
2022-03-21,City_3,69.9,Clear,0.0
2022-03-22,City_3,73.3,Clear,0.0
2022-03-23,City_3,66.5,Clear,0.0
2022-03-24,City_3,66.8,Rain,0.72
2022-03-25,City_3,67.9,Rain,0.93
2022-03-26,City_3,79.8,Clear,0.0
2022-03-27,City_3,61.5,Rain,0.52
2022-03-28,City_3,64.8,Rain,0.0
2022-03-29,City_3,69.8,Clear,0.0
2022-03-30,City_3,76.2,Rain,1.5
2022-03-31,City_3,78.7,Clear,0.0
2022-04-01,City_3,71.7,Clear,0.0
2022-04-02,City_3,77.7,Clear,0.0
2022-04-03,City_3,75.0,Clear,0.0
2022-04-04,City_3,71.6,Clear,0.0
2022-04-05,City_3,69.0,Rain,1.47
2022-04-06,City_3,78.1,Clear,0.0
2022-04-07,City_3,70.5,Clear,0.0
2022-04-08,City_3,70.5,Clear,0.0
2022-04-09,City_3,65.3,Rain,0.0
2022-04-10,City_3,77.4,Clear,0.0
2022-04-11,City_3,60.9,Clear,0.0
2022-04-12,City_3,70.1,Rain,0.0
